序号,卡口位置,车型,卡点编号,卡点名称,流向,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
3,瓯海区,大型汽车,330304010125,景观大道园区北路路口,由东向西,0,0,0,0,0,0,0,5,5,1,2,2,4,1,0,0,0,0,1,1,2,0,0,0
3,瓯海区,大型汽车,330304010125,景观大道园区北路路口,由北向南,1,0,0,0,1,2,2,27,16,16,9,5,20,14,11,21,13,10,9,7,7,8,6,4
3,瓯海区,大型汽车,330304010128,温巨线翠微路口,由东向西,59,40,43,32,33,72,105,29,25,38,37,49,68,53,42,45,46,70,116,103,123,229,195,105
3,瓯海区,大型汽车,330304010128,温巨线翠微路口,由西向东,17,10,9,10,20,46,53,17,11,16,16,16,33,22,24,15,14,10,24,24,30,36,29,19
3,瓯海区,大型汽车,330304010130,YD瓯海大道高架温州南动车站出口匝道(北向南),由北向南,5,1,1,0,0,5,14,23,17,16,22,14,10,19,22,23,15,9,18,10,9,7,6,3
3,瓯海区,大型汽车,330304010132,YD瓯海大道高架秀浦路出口东300米处(双向),由东向西,3,0,0,3,6,10,13,23,28,31,30,30,26,31,27,33,26,31,25,18,17,4,4,1
3,瓯海区,大型汽车,330304010132,YD瓯海大道高架秀浦路出口东300米处(双向),由西向东,3,2,0,0,2,9,15,18,8,15,23,32,18,23,23,17,22,21,24,19,14,9,9,2
3,瓯海区,大型汽车,330304010135,瓯海大道福州路交叉口,由东向西,4,2,4,1,6,2,6,9,5,8,14,10,6,3,7,8,7,9,11,5,2,3,6,5
3,瓯海区,大型汽车,330304010135,瓯海大道福州路交叉口,由南向北,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0
3,瓯海区,大型汽车,330304010135,瓯海大道福州路交叉口,由西向东,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,4,3,1,0,1,1
3,瓯海区,大型汽车,330304010136,瓯海大道宁波路交叉口,由北向南,3,1,1,5,5,3,0,2,5,5,2,5,4,0,2,7,4,3,2,3,8,3,3,5
3,瓯海区,大型汽车,330304010136,瓯海大道宁波路交叉口,由南向北,4,2,0,1,0,3,0,1,1,1,1,1,1,0,2,0,3,2,1,1,4,1,0,0
3,瓯海区,大型汽车,330304010136,瓯海大道宁波路交叉口,由西向东,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3,瓯海区,大型汽车,330304010137,瓯海大道上汇路交叉口,由东向西,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,2,1,4,1,0,5,0,0
3,瓯海区,大型汽车,330304010137,瓯海大道上汇路交叉口,由北向南,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,瓯海区,大型汽车,330304010137,瓯海大道上汇路交叉口,由西向东,0,1,0,0,0,2,2,3,7,2,4,3,5,3,3,3,5,5,1,1,1,1,2,1
3,瓯海区,大型汽车,330304010139,瓯海大道园区东路交叉口,由东向西,0,0,0,2,1,3,1,2,3,4,1,7,3,4,2,7,3,0,8,1,3,1,1,0
3,瓯海区,大型汽车,330304010139,瓯海大道园区东路交叉口,由南向北,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0
3,瓯海区,大型汽车,330304010140,瓯海大道景屿路交叉口,由东向西,0,0,0,0,2,9,1,2,2,3,5,3,0,1,2,4,4,5,1,1,4,1,1,0
3,瓯海区,大型汽车,330304010140,瓯海大道景屿路交叉口,由南向北,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,瓯海区,大型汽车,330304010140,瓯海大道景屿路交叉口,由西向东,2,0,0,0,1,0,2,1,6,2,4,0,2,2,3,0,6,2,8,2,0,2,1,0
3,瓯海区,大型汽车,330304010141,瓯海大道娄东大街交叉口,由北向南,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,瓯海区,大型汽车,330304010141,瓯海大道娄东大街交叉口,由西向东,2,2,0,1,0,1,5,7,11,9,7,13,12,10,13,9,13,8,12,5,3,4,3,4
3,瓯海区,大型汽车,330304010142,瓯海大道半塘街交叉口,由东向西,0,0,0,0,1,0,0,2,4,2,2,7,4,3,3,2,3,5,4,2,0,1,1,0
3,瓯海区,大型汽车,330304010142,瓯海大道半塘街交叉口,由北向南,0,0,1,1,0,1,4,1,3,1,1,0,1,1,2,2,0,6,1,0,2,0,0,0
3,瓯海区,大型汽车,330304010142,瓯海大道半塘街交叉口,由南向北,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
3,瓯海区,大型汽车,330304010142,瓯海大道半塘街交叉口,由西向东,1,1,0,0,0,0,2,2,0,0,2,0,3,2,1,1,0,1,3,2,2,0,0,1
3,瓯海区,大型汽车,330304010143,瓯海大道沉木桥街交叉口,由东向西,0,0,0,0,0,2,1,2,0,1,1,1,0,0,2,2,1,1,2,0,0,1,1,1
3,瓯海区,大型汽车,330304010143,瓯海大道沉木桥街交叉口,由南向北,0,2,1,1,3,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,1,1,1
3,瓯海区,大型汽车,330304010143,瓯海大道沉木桥街交叉口,由西向东,3,4,4,2,5,6,8,3,5,8,19,13,14,11,14,3,16,7,6,8,8,8,5,6
3,瓯海区,大型汽车,330304010144,瓯海大道鸿翔路交叉口,由东向西,1,1,0,1,0,1,1,3,2,4,1,3,1,0,0,2,2,1,4,0,2,0,0,0
3,瓯海区,大型汽车,330304010144,瓯海大道鸿翔路交叉口,由西向东,0,1,2,1,2,4,3,4,4,4,3,8,1,2,4,7,3,2,3,4,5,1,1,0
3,瓯海区,大型汽车,330304010145,瓯海大道高翔路交叉口,由东向西,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0
3,瓯海区,大型汽车,330304010145,瓯海大道高翔路交叉口,由北向南,0,0,0,0,2,1,0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,0,3,9
3,瓯海区,大型汽车,330304010145,瓯海大道高翔路交叉口,由西向东,0,0,0,0,0,0,3,0,0,1,3,1,4,2,0,0,0,1,1,1,0,0,0,0
3,瓯海区,大型汽车,330304010146,瓯海大道双南线交叉口,由东向西,2,1,2,1,0,3,2,0,0,1,1,2,2,2,1,0,2,0,1,0,2,4,0,2
3,瓯海区,大型汽车,330304010146,瓯海大道双南线交叉口,由北向南,0,0,0,0,0,1,1,0,1,1,3,1,0,0,1,2,0,1,2,2,0,0,2,1
3,瓯海区,大型汽车,330304010147,瓯海大道东方路交叉口,由东向西,0,0,0,0,0,0,0,0,2,1,0,2,0,1,1,4,1,0,2,1,1,1,1,0
3,瓯海区,大型汽车,330304010147,瓯海大道东方路交叉口,由北向南,0,0,0,3,4,2,2,1,2,4,4,2,2,3,2,1,4,4,6,2,1,0,0,0
3,瓯海区,大型汽车,330304010147,瓯海大道东方路交叉口,由南向北,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,瓯海区,大型汽车,330304010147,瓯海大道东方路交叉口,由西向东,1,0,1,0,1,0,1,0,0,0,2,2,0,4,3,1,5,3,0,4,1,0,1,0
3,瓯海区,大型汽车,330304010148,瓯海大道车立方交叉口,由东向西,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3,瓯海区,大型汽车,330304010148,瓯海大道车立方交叉口,由西向东,4,4,2,1,0,5,13,20,19,37,39,40,42,38,39,28,24,11,15,9,3,10,4,2
3,瓯海区,大型汽车,330304010149,瓯海大道蟠凤环岛交叉口,由东向西,0,1,0,2,0,0,4,2,3,3,3,2,5,1,4,5,7,2,7,2,1,1,1,1
3,瓯海区,大型汽车,330304010149,瓯海大道蟠凤环岛交叉口,由北向南,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,2,1
3,瓯海区,大型汽车,330304010149,瓯海大道蟠凤环岛交叉口,由西向东,3,0,0,0,0,3,1,1,0,1,0,1,0,1,1,1,0,1,1,3,1,0,1,0
3,瓯海区,大型汽车,330304010150,瓯海大道龙江北路交叉口,由东向西,2,1,1,0,0,2,3,6,10,10,15,19,15,10,13,20,21,12,7,3,6,2,1,1
3,瓯海区,大型汽车,330304010150,瓯海大道龙江北路交叉口,由南向北,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3,瓯海区,大型汽车,330304010150,瓯海大道龙江北路交叉口,由西向东,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,瓯海区,大型汽车,330304010151,瓯海大道龙霞路交叉口,由东向西,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
3,瓯海区,大型汽车,330304010151,瓯海大道龙霞路交叉口,由南向北,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
3,瓯海区,大型汽车,330304010151,瓯海大道龙霞路交叉口,由西向东,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0
3,瓯海区,大型汽车,330304010153,瓯海大道河庄交叉口,由东向西,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
3,瓯海区,大型汽车,330304010154,YD瓯海大道温瑞大道交叉口,由东向西,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,瓯海区,大型汽车,330304010154,YD瓯海大道温瑞大道交叉口,由北向南,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,3,0,0,1,0,0
3,瓯海区,大型汽车,330304010154,YD瓯海大道温瑞大道交叉口,由南向北,0,3,2,0,0,0,0,0,1,3,2,0,0,0,0,1,3,3,0,1,0,3,0,1
3,瓯海区,大型汽车,330304010154,YD瓯海大道温瑞大道交叉口,由西向东,0,0,0,0,0,1,2,0,0,0,0,1,1,1,3,1,2,1,1,0,0,0,0,0
3,瓯海区,大型汽车,330304800301,S宁波路景德东路交叉口,由南向北,2,1,0,0,0,4,13,18,17,25,18,29,24,23,15,21,22,27,30,30,28,15,9,2
3,瓯海区,大型汽车,330304800301,S宁波路景德东路交叉口,由西向东,6,3,0,3,4,27,49,22,16,18,14,14,18,28,31,20,17,27,25,23,19,11,12,3
3,瓯海区,大型汽车,330304800336,Z六虹桥路西山南路交叉口（变道抓拍）,由西向东,0,0,0,0,0,0,0,0,2,6,0,5,5,5,2,7,0,10,9,0,3,0,0,0
3,瓯海区,大型汽车,330304800338,Z温瑞大道上蔡路口,由北向南,0,0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0
3,瓯海区,大型汽车,330304800341,Z盛新路瓯海人民医院前,由南向北,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3,瓯海区,大型汽车,330304800424,XS瓯海大道温瑞大道路口（变道抓拍）,由东向西,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0
3,瓯海区,大型汽车,330304800425,XS景德西路盛民路路口东口,由东向西,0,0,0,0,0,0,5,6,10,6,0,3,0,2,3,0,3,0,12,0,0,0,0,0
3,瓯海区,大型汽车,330304800431,XS温瑞大道景山东路路口（变道抓拍）,由南向北,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,瓯海区,大型汽车,330304800457,XS连云港路吹台山隧道口西口,由西向东,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
3,瓯海区,大型汽车,330304800517,XS-G104国道鹅湖路口北口斑马线,由南向北,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
3,瓯海区,大型汽车,330304800520,XS温瑞大道穗丰路路口,由北向南,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3,瓯海区,大型汽车,330304800532,Z福州路大连路路口（变道抓拍）,由北向南,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
3,瓯海区,大型汽车,330304800896,S横屿路横焦路交叉口,由南向北,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,瓯海区,大型汽车,330304800902,YD瓯海大道上京路路口,由东向西,27,23,19,13,24,62,96,70,97,152,93,130,73,83,127,101,85,71,0,0,0,0,0,0
3,瓯海区,大型汽车,330304800902,YD瓯海大道上京路路口,由北向南,0,0,0,0,2,3,5,16,10,9,15,8,8,8,9,10,10,7,0,0,0,0,0,0
3,瓯海区,大型汽车,330304800902,YD瓯海大道上京路路口,由南向北,1,0,0,1,0,5,12,31,12,11,13,10,11,9,6,8,10,6,0,0,0,0,0,0
3,瓯海区,大型汽车,330304800902,YD瓯海大道上京路路口,由西向东,81,77,45,48,39,87,122,93,128,195,197,198,178,155,159,169,149,101,0,0,0,0,0,0
3,瓯海区,小型汽车,330302000005,YD双南线雪山路路口,由东向西,314,224,150,114,103,176,438,1141,1129,946,835,706,649,806,821,800,899,956,806,727,693,709,524,383
3,瓯海区,小型汽车,330302000005,YD双南线雪山路路口,由南向北,60,35,22,23,25,49,97,245,289,218,248,222,191,240,260,266,235,269,231,196,153,146,112,58
3,瓯海区,小型汽车,330302000035,六虹桥路站前路口,由东向西,232,151,117,85,98,110,323,1373,1327,1144,1085,944,815,1031,1077,1199,1234,1293,1152,912,833,835,547,341
3,瓯海区,小型汽车,330302000035,六虹桥路站前路口,由北向南,53,39,18,20,22,35,128,427,400,251,231,212,203,243,213,213,250,293,198,202,224,168,100,75
3,瓯海区,小型汽车,330302000035,六虹桥路站前路口,由西向东,192,112,79,56,81,144,349,1112,1171,955,810,801,724,890,955,1060,1168,1361,1031,775,726,608,442,295
3,瓯海区,小型汽车,330302000236,DX锦绣路西山路路口,由东向西,288,202,133,128,125,205,432,1239,1206,1039,1024,939,796,899,834,928,930,1199,932,674,702,737,580,393
3,瓯海区,小型汽车,330302000236,DX锦绣路西山路路口,由北向南,45,28,16,13,12,40,81,394,329,278,257,210,182,167,194,249,274,290,212,175,160,183,105,69
3,瓯海区,小型汽车,330302000236,DX锦绣路西山路路口,由南向北,58,40,26,21,21,46,155,561,477,319,314,280,242,313,271,336,404,496,345,252,232,206,164,136
3,瓯海区,小型汽车,330302000236,DX锦绣路西山路路口,由西向东,244,167,125,119,140,271,693,1758,1614,1455,1215,1062,1045,1325,1336,1331,1393,1768,1183,821,761,723,540,395
3,瓯海区,小型汽车,330302000963,YD温瑞大道与瓯海大道交叉口南(变道抓拍),由南向北,93,56,44,38,49,122,388,789,708,697,698,674,703,749,777,759,802,819,659,587,593,665,362,241
3,瓯海区,小型汽车,330302000964,YD瓯海大道与温瑞大道交叉口(变道抓拍),由南向北,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,1,1,1,1,2,0,6,3
3,瓯海区,小型汽车,330302000964,YD瓯海大道与温瑞大道交叉口(变道抓拍),由西向东,50,31,20,15,23,60,184,445,407,324,333,331,305,337,345,402,454,511,459,287,298,252,167,96
3,瓯海区,小型汽车,330302001332,ZG六虹桥路西山南路路口,由东向西,184,107,74,48,50,85,206,840,1010,997,996,983,845,929,1045,1059,1048,1169,948,665,587,621,415,253
3,瓯海区,小型汽车,330302001332,ZG六虹桥路西山南路路口,由南向北,33,13,7,10,2,6,28,115,241,257,310,278,212,179,261,298,303,336,194,146,133,133,84,43
3,瓯海区,小型汽车,330302001332,ZG六虹桥路西山南路路口,由西向东,271,155,105,78,48,120,509,1410,1556,1236,1138,1102,1029,1221,1183,1314,1349,1314,1168,856,793,709,496,348
3,瓯海区,小型汽车,330303000671,翠微大道六虹桥路东口(变道抓拍),由东向西,126,90,44,50,58,88,172,520,524,453,382,325,343,399,389,527,415,387,384,297,316,342,214,117
3,瓯海区,小型汽车,330303000672,翠微大道六虹桥路南口(变道抓拍),由南向北,0,0,0,0,0,4,13,56,32,51,56,34,31,29,74,84,74,62,59,0,1,1,0,0
3,瓯海区,小型汽车,330303000674,DX温瑞大道横港头路口(变道抓拍),由南向北,153,88,69,67,61,130,393,988,974,914,944,999,949,1058,1015,1402,1542,1537,949,694,741,733,405,269
3,瓯海区,小型汽车,330303000675,DX温瑞大道横港头桥旁公交车道,由北向南,0,0,0,0,0,0,0,11,5,25,27,15,14,19,23,12,23,24,12,6,4,8,1,1
3,瓯海区,小型汽车,330303001563,ZG上江路王桥家园前斑马线,由南向北,0,0,0,0,0,2,3,2,4,3,2,2,4,2,1,1,5,8,3,8,0,2,0,0
3,瓯海区,小型汽车,330303001856,YD瓯海大道-上江路(变道抓拍),由东向西,41,23,19,11,26,41,294,651,213,150,86,77,109,105,154,138,166,254,0,0,0,0,0,0
3,瓯海区,小型汽车,330303001856,YD瓯海大道-上江路(变道抓拍),由西向东,5,8,1,5,6,35,134,397,583,424,393,335,337,446,422,486,505,381,0,0,0,0,0,0
3,瓯海区,小型汽车,330303001857,YD瓯海大道-汤家桥路(变道抓拍),由东向西,265,139,92,127,114,218,754,1724,1778,1637,1438,1397,1487,1637,1604,1772,2113,2146,1468,1019,786,722,577,378
3,瓯海区,小型汽车,330303001868,YD瓯海大道辅道-站南路,由东向西,86,40,42,34,34,67,289,891,831,675,600,533,543,581,609,610,655,687,0,0,0,0,0,0
3,瓯海区,小型汽车,330303001868,YD瓯海大道辅道-站南路,由北向南,31,17,6,12,16,30,223,910,574,397,236,205,190,258,206,207,351,359,0,0,0,0,0,0
3,瓯海区,小型汽车,330303001868,YD瓯海大道辅道-站南路,由西向东,135,102,55,42,59,125,468,1308,1131,883,875,747,697,933,866,968,1230,1217,0,0,0,0,0,0
3,瓯海区,小型汽车,330304000002,温瑞大道温中路口,由东向西,5,2,0,1,1,4,162,142,39,30,42,45,60,30,32,39,73,61,33,38,36,93,31,5
3,瓯海区,小型汽车,330304000002,温瑞大道温中路口,由北向南,371,239,145,150,117,271,1225,1926,1806,1688,1826,1816,1810,1667,1664,1622,1648,1549,1628,1638,1511,1570,932,580
3,瓯海区,小型汽车,330304000002,温瑞大道温中路口,由南向北,365,209,142,148,150,313,1049,2207,2221,2063,2094,2012,2144,2224,2093,2092,2164,1937,1982,1843,1921,1971,1077,727
3,瓯海区,小型汽车,330304000003,温瑞大道三垟路口,由北向南,184,123,67,98,54,112,411,1676,1471,1383,1295,1188,1291,1464,1392,1500,1663,1620,2059,1699,1704,1607,932,625
3,瓯海区,小型汽车,330304000003,温瑞大道三垟路口,由南向北,375,194,141,127,129,292,911,2371,2159,2175,2022,1808,1779,1975,2036,2029,2138,1922,2343,1768,1749,1650,1032,683
3,瓯海区,小型汽车,330304000004,温瑞大道东垟路口,由东向西,57,31,30,22,31,52,89,138,94,137,86,79,58,63,89,82,76,141,100,77,86,110,84,56
3,瓯海区,小型汽车,330304000004,温瑞大道东垟路口,由北向南,322,257,142,142,138,311,588,387,289,524,447,508,418,421,408,339,240,579,510,330,452,549,388,419
3,瓯海区,小型汽车,330304000004,温瑞大道东垟路口,由南向北,305,217,122,140,139,282,494,306,408,528,496,484,403,434,286,450,254,479,548,384,511,628,335,472
3,瓯海区,小型汽车,330304000004,温瑞大道东垟路口,由西向东,42,21,21,15,22,47,104,85,68,78,63,57,48,47,44,54,50,83,66,76,99,107,61,55
3,瓯海区,小型汽车,330304000005,YD龙霞路月乐街路口,由东向西,145,106,55,54,45,59,158,340,314,303,314,320,307,333,295,355,264,287,301,312,273,384,348,186
3,瓯海区,小型汽车,330304000005,YD龙霞路月乐街路口,由北向南,47,34,40,31,23,50,187,409,418,371,377,390,355,376,384,428,413,381,303,241,245,243,121,77
3,瓯海区,小型汽车,330304000005,YD龙霞路月乐街路口,由南向北,174,124,88,66,57,96,281,573,590,532,459,425,459,527,494,500,533,485,486,464,440,433,299,225
3,瓯海区,小型汽车,330304000005,YD龙霞路月乐街路口,由西向东,151,106,55,47,50,61,227,314,301,308,287,325,263,315,228,314,279,284,246,315,246,368,274,204
3,瓯海区,小型汽车,330304000008,YD瓯海大道上江路口,由东向西,7,1,0,2,3,10,21,55,101,67,31,38,43,46,64,70,73,101,0,0,0,0,0,0
3,瓯海区,小型汽车,330304000008,YD瓯海大道上江路口,由西向东,8,10,2,1,9,15,50,124,159,141,131,124,112,156,138,129,173,112,0,0,0,0,0,0
3,瓯海区,小型汽车,330304000009,104国道丽岙,由北向南,125,102,93,77,69,190,415,759,875,914,817,744,835,902,965,946,962,1070,944,676,575,489,372,235
3,瓯海区,小型汽车,330304000009,104国道丽岙,由南向北,143,112,90,96,91,180,493,934,1017,984,936,797,872,991,1068,1048,1049,1118,970,753,606,535,357,239
3,瓯海区,小型汽车,330304000012,温瞿公路梅园村,由东向西,141,91,72,37,41,98,305,927,1008,921,901,668,622,820,807,863,886,1055,846,548,518,445,380,216
3,瓯海区,小型汽车,330304000012,温瞿公路梅园村,由西向东,95,58,43,40,48,99,346,850,808,725,734,595,631,804,909,871,963,1110,787,580,497,482,269,161
3,瓯海区,小型汽车,330304000017,104国道花鸟市场,由东向西,392,251,167,105,113,209,579,1932,1673,1547,1426,1245,1084,1289,1358,1402,1444,1568,1343,926,1028,941,739,460
3,瓯海区,小型汽车,330304000017,104国道花鸟市场,由西向东,286,176,122,107,90,194,566,1691,1468,1259,1083,918,993,1249,1214,1264,1321,1543,1238,884,817,779,571,387
3,瓯海区,小型汽车,330304000036,诚信路中心西路路口,由东向西,14,2,6,1,0,11,32,240,145,91,70,100,94,143,74,106,88,86,137,100,103,109,43,18
3,瓯海区,小型汽车,330304000036,诚信路中心西路路口,由北向南,13,9,8,4,4,13,40,226,209,192,199,234,167,246,193,215,311,296,248,180,170,158,72,30
3,瓯海区,小型汽车,330304000036,诚信路中心西路路口,由南向北,29,55,5,7,15,36,83,280,248,187,212,208,247,230,211,218,347,370,289,260,250,208,113,63
3,瓯海区,小型汽车,330304000036,诚信路中心西路路口,由西向东,3,4,2,1,0,5,16,99,62,56,56,69,65,56,72,67,66,125,103,92,60,68,22,14
3,瓯海区,小型汽车,330304000037,景观大道中心北路路口,由东向西,9,2,1,4,2,5,10,49,39,50,48,55,59,62,57,68,85,64,78,85,77,67,30,5
3,瓯海区,小型汽车,330304000037,景观大道中心北路路口,由北向南,46,9,21,23,20,9,73,325,261,244,236,268,210,277,248,297,377,462,429,234,270,252,130,106
3,瓯海区,小型汽车,330304000037,景观大道中心北路路口,由南向北,0,0,0,0,0,25,143,429,330,200,202,179,220,251,205,237,313,309,145,8,8,17,5,4
3,瓯海区,小型汽车,330304000037,景观大道中心北路路口,由西向东,22,15,8,4,3,10,70,197,188,139,132,152,158,172,153,175,108,158,147,155,187,176,92,43
3,瓯海区,小型汽车,330304000038,求知路中心东路路口,由东向西,4,2,3,2,2,7,30,48,48,46,43,56,54,58,30,66,31,47,55,55,38,86,37,11
3,瓯海区,小型汽车,330304000038,求知路中心东路路口,由北向南,66,15,17,15,15,19,53,250,217,178,188,254,233,234,212,244,384,389,423,346,325,286,164,101
3,瓯海区,小型汽车,330304000038,求知路中心东路路口,由南向北,37,24,19,17,10,40,164,581,388,223,205,204,199,258,201,248,334,336,300,278,256,281,150,80
3,瓯海区,小型汽车,330304000038,求知路中心东路路口,由西向东,19,9,6,4,1,10,26,166,105,116,123,160,195,135,132,178,113,192,208,185,184,192,105,45
3,瓯海区,小型汽车,330304000049,南白象收费站,由东向西,217,112,79,77,84,163,442,1217,1210,1031,983,922,968,1188,1053,1171,1212,1426,1030,920,779,733,489,323
3,瓯海区,小型汽车,330304000049,南白象收费站,由北向南,151,91,67,40,59,145,335,859,1086,1346,2199,1229,1230,1262,1381,1393,1394,1156,833,648,572,668,417,292
3,瓯海区,小型汽车,330304000049,南白象收费站,由南向北,0,0,0,0,0,1,18,45,69,66,70,87,89,77,87,120,126,138,48,0,0,0,0,0
3,瓯海区,小型汽车,330304000070,泽雅天长岭隧道,由东向西,54,34,15,17,20,38,78,50,52,49,56,65,59,55,51,65,60,44,55,57,106,162,99,63
3,瓯海区,小型汽车,330304000070,泽雅天长岭隧道,由西向东,54,24,19,14,17,45,107,80,56,81,72,100,69,87,75,73,52,60,78,96,141,221,161,105
3,瓯海区,小型汽车,330304000073,104国道仙岩路口卡口,由北向南,113,72,56,55,59,165,226,134,129,192,170,202,103,150,158,220,146,105,170,183,266,435,330,184
3,瓯海区,小型汽车,330304000073,104国道仙岩路口卡口,由南向北,126,79,52,76,77,200,251,130,132,181,181,186,200,211,208,196,205,203,225,174,314,444,356,202
3,瓯海区,小型汽车,330304000080,南塘大道温州一中门口,由北向南,376,225,157,155,117,261,430,430,404,407,461,460,453,514,400,475,361,300,420,437,989,1634,960,623
3,瓯海区,小型汽车,330304000080,南塘大道温州一中门口,由南向北,348,200,153,150,146,302,516,397,482,427,439,438,497,407,399,549,490,426,534,549,997,1847,1013,689
3,瓯海区,小型汽车,330304000081,DX朝阳新街高科路路口,由东向西,117,71,44,36,38,64,119,251,247,182,196,207,168,210,192,208,244,274,214,231,254,241,193,125
3,瓯海区,小型汽车,330304000081,DX朝阳新街高科路路口,由北向南,15,9,6,1,3,10,34,88,98,95,102,142,90,98,110,109,163,184,101,7,4,17,57,28
3,瓯海区,小型汽车,330304000081,DX朝阳新街高科路路口,由南向北,33,15,5,6,6,18,71,217,173,118,130,135,117,124,129,125,163,214,192,167,111,96,56,31
3,瓯海区,小型汽车,330304000081,DX朝阳新街高科路路口,由西向东,87,53,29,23,21,48,83,180,208,161,172,167,197,198,221,227,222,303,244,225,165,149,107,94
3,瓯海区,小型汽车,330304000271,S宁波路六虹桥路交叉口,由东向西,158,86,63,46,51,182,449,1218,1474,1286,1109,901,833,1013,982,1007,1013,1177,1006,803,671,626,493,237
3,瓯海区,小型汽车,330304000271,S宁波路六虹桥路交叉口,由北向南,159,127,68,69,93,188,535,1506,1407,1213,1084,940,1056,1219,1240,1316,1300,798,1395,961,766,642,421,293
3,瓯海区,小型汽车,330304000271,S宁波路六虹桥路交叉口,由南向北,198,125,91,74,75,192,505,1100,1115,1229,1201,1155,1128,1327,1371,1518,1475,1654,1494,1082,985,900,642,460
3,瓯海区,小型汽车,330304000281,DX景山组团区间路景山小学门口,由东向西,2,2,0,1,1,0,2,19,5,8,5,4,7,10,6,8,31,22,13,14,11,5,3,1
3,瓯海区,小型汽车,330304000281,DX景山组团区间路景山小学门口,由西向东,1,0,0,0,0,0,1,0,0,2,4,1,1,1,4,0,1,6,2,2,1,0,0,0
3,瓯海区,小型汽车,330304000285,DX六虹桥路翠微大道交叉口,由东向西,175,110,72,63,57,134,292,1091,1206,999,817,672,673,824,801,876,858,861,731,592,553,544,377,219
3,瓯海区,小型汽车,330304000285,DX六虹桥路翠微大道交叉口,由南向北,1,1,0,0,0,61,443,1267,1131,1206,1114,971,836,950,1049,1133,1212,1422,524,10,5,9,5,2
3,瓯海区,小型汽车,330304000285,DX六虹桥路翠微大道交叉口,由西向东,103,62,31,23,34,95,328,950,941,738,694,641,630,814,293,379,351,1052,897,600,557,504,318,240
3,瓯海区,小型汽车,330304000684,DX宁波路动车站景观桥前公交车道,由北向南,1,4,0,0,1,1,6,51,90,64,35,46,59,57,58,92,72,52,48,20,17,16,10,9
3,瓯海区,小型汽车,330304000689,DX翠微大道六虹桥路路口(变道抓拍),由西向东,51,34,18,20,31,132,348,585,531,553,608,591,594,561,633,825,522,694,769,393,319,286,173,126
3,瓯海区,小型汽车,330304000703,学府路新附一院东门口斑马线,由北向南,21,7,4,4,9,114,289,1399,1064,846,713,588,594,785,724,765,773,783,699,500,161,124,72,30
